indicator,type,source,first_seen,last_seen,confidence,severity,tags,description,raw_data,asn,country,organization,ports,services,malware_families,references
86b32049a679b945a803b32e58ba9462,hash_md5,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651469, 'indicator': '86b32049a679b945a803b32e58ba9462', 'type': 'FileHash-MD5', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
cd0c6cb4807f5266df4c34846e5a3250,hash_md5,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651470, 'indicator': 'cd0c6cb4807f5266df4c34846e5a3250', 'type': 'FileHash-MD5', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
b9df6e383de60d6c91d4953face7ba335af78481,hash_sha1,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651471, 'indicator': 'b9df6e383de60d6c91d4953face7ba335af78481', 'type': 'FileHash-SHA1', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
d94a15b3585336943154dae4ae5f2b78975b4a74,hash_sha1,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651472, 'indicator': 'd94a15b3585336943154dae4ae5f2b78975b4a74', 'type': 'FileHash-SHA1', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
1b272eb601bd48d296995d73f2cdda54ae5f9fa534efc5a6f1dab3e879014b57,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651473, 'indicator': '1b272eb601bd48d296995d73f2cdda54ae5f9fa534efc5a6f1dab3e879014b57', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
3552b1fded77d4c0ec440f596de12f33be29c5a0b5463fd157c0d27259e5a2df,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651474, 'indicator': '3552b1fded77d4c0ec440f596de12f33be29c5a0b5463fd157c0d27259e5a2df', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
37fc6016eea22ac5692694835dda5e590dc68412ac3a1523ba2792428053fbf4,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651475, 'indicator': '37fc6016eea22ac5692694835dda5e590dc68412ac3a1523ba2792428053fbf4', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
50258134199482753e9ba3e04d8265d5f64d73a5099f689abcd1c93b5a1b80ee,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651476, 'indicator': '50258134199482753e9ba3e04d8265d5f64d73a5099f689abcd1c93b5a1b80ee', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
52273e057552d886effa29cd2e78836e906ca167f65dd8a6b6a6c1708ffdfcfd,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651477, 'indicator': '52273e057552d886effa29cd2e78836e906ca167f65dd8a6b6a6c1708ffdfcfd', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
782b07c9af047cdeda6ba036cfc30c5be8edfbbf0d22f2c110fd0eb1a1a8e57d,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651478, 'indicator': '782b07c9af047cdeda6ba036cfc30c5be8edfbbf0d22f2c110fd0eb1a1a8e57d', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
921016a014af73579abc94c891cd5c20c6822f69421f27b24f8e0a044fa10184,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651479, 'indicator': '921016a014af73579abc94c891cd5c20c6822f69421f27b24f8e0a044fa10184', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
c03eedf04f19fcce9c9b4e5ad1b0f7b69abc4bce7fb551833f37c81acf2c041e,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651480, 'indicator': 'c03eedf04f19fcce9c9b4e5ad1b0f7b69abc4bce7fb551833f37c81acf2c041e', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
d0068b92aced77b7a54bd8722ad0fd1037a28821d370cf7e67cbf6fd70a608c4,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651481, 'indicator': 'd0068b92aced77b7a54bd8722ad0fd1037a28821d370cf7e67cbf6fd70a608c4', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
e2b3c5fdcba20c93cfa695f0abcabe218ac0fc2d7bc72c4c3af84a52d0218a82,hash_sha256,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4129651482, 'indicator': 'e2b3c5fdcba20c93cfa695f0abcabe218ac0fc2d7bc72c4c3af84a52d0218a82', 'type': 'FileHash-SHA256', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
cosi.com.ar,domain,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4124186290, 'indicator': 'cosi.com.ar', 'type': 'domain', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'domain', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
1h.vuregyy1.ru,unknown,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4124190156, 'indicator': '1h.vuregyy1.ru', 'type': 'hostname', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'hostname', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
rs.mezi.bet,domain,alienvault,2025-09-12T14:56:56,,0.7,medium,[],,"{'pulse_key': '68c434b702367baa76c87ab9', 'id': 4124190162, 'indicator': 'rs.mezi.bet', 'type': 'hostname', 'created': '2025-09-12T14:56:56', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'hostname', 'pulse_id': '68c434b702367baa76c87ab9'}",,,,[],[],[],[]
6296ae44fae279994f4b127bd08db3e1,hash_md5,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429400, 'indicator': '6296ae44fae279994f4b127bd08db3e1', 'type': 'FileHash-MD5', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'file', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://cclresources.com/,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429404, 'indicator': 'http://cclresources.com/', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://chevroncorpstocks.com/,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429405, 'indicator': 'http://chevroncorpstocks.com/', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://conocophillips.live/,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429406, 'indicator': 'http://conocophillips.live/', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://conocophillips.live/app/index.html,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429407, 'indicator': 'http://conocophillips.live/app/index.html', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://conocophils.com/index.html,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429408, 'indicator': 'http://conocophils.com/index.html', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://conocophils.com/operations/index.html,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429409, 'indicator': 'http://conocophils.com/operations/index.html', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
http://pbfenergy.cc/,url,alienvault,2025-09-12T01:41:36,,0.7,medium,[],,"{'pulse_key': '68c37a4f61a4eeb53a76aef0', 'id': 4129429410, 'indicator': 'http://pbfenergy.cc/', 'type': 'URL', 'created': '2025-09-12T01:41:36', 'content': '', 'title': '', 'description': '', 'expiration': None, 'is_active': 1, 'false_positive': {'assessment': None, 'assessment_date': None, 'report_date': None}, 'slug': 'url', 'pulse_id': '68c37a4f61a4eeb53a76aef0'}",,,,[],[],[],[]
